"c1" "c2" "k" "h1" "h2" "ph1" "ph2" "kin.type" "plod"
2013 2014 0 4 4 0.5 0.5 "up" -0.01
2013 2012 0 4 2 0.5 0.5 "up" -0.028
2013 2014 0 4 4 0.5 0.5 "up" -0.029
2013 2014 0 4 2 0.5 0.5 "up" -0.031
2013 2014 0 4 2 0.5 0.5 "up" -0.027
2010 2014 0 4 4 0.5 0.5 "up" -0.019
2010 2014 0 4 4 0.5 0.5 "up" -0.028
2010 2014 0 4 2 0.5 0.5 "up" -0.025
2010 2014 0 4 2 0.5 0.5 "up" -0.04
2010 2012 0 4 4 0.5 0.5 "up" -0.014
2010 2012 0 4 4 0.5 0.5 "up" -0.019
2010 2009 0 4 2 0.5 0.5 "up" -0.007
2010 2013 0 4 4 0.5 0.5 "up" -0.03
2010 2013 0 4 2 0.5 0.5 "up" -0.03
2010 2013 0 4 2 0.5 0.5 "up" -0.029
2010 2011 0 4 4 0.5 0.5 "up" -0.026
2010 2013 0 4 4 0.5 0.5 "up" -0.033
2010 2012 0 4 2 0.5 0.5 "up" -0.039
2010 2013 0 4 2 0.5 0.5 "up" -0.029
2010 2013 0 4 4 0.5 0.5 "up" -0.032
2010 2013 0 4 2 0.5 0.5 "up" -0.025
2010 2013 0 4 4 0.5 0.5 "up" -0.041
2010 2013 0 4 4 0.5 0.5 "up" -0.026
2010 2013 0 4 4 0.5 0.5 "up" -0.041
2010 2013 0 4 2 0.5 0.5 "up" -0.032
2010 2013 0 4 2 0.5 0.5 "up" -0.022
2010 2013 0 4 2 0.5 0.5 "up" -0.021
2010 2013 0 4 2 0.5 0.5 "up" -0.023
2010 2013 0 4 2 0.5 0.5 "up" -0.017
2010 2011 0 4 4 0.5 0.5 "up" -0.018
2010 2013 0 4 2 0.5 0.5 "up" -0.029
2010 2013 0 4 4 0.5 0.5 "up" -0.032
2010 2012 0 4 2 0.5 0.5 "up" -0.028
2010 2013 0 4 4 0.5 0.5 "up" -0.027
2010 2013 0 4 4 0.5 0.5 "up" -0.034
2010 2010 0 4 2 0.5 0.5 "up" -0.005
2010 2013 0 4 2 0.5 0.5 "up" -0.026
2010 2012 0 4 4 0.5 0.5 "up" -0.027
2010 2013 0 4 2 0.5 0.5 "up" -0.033
2010 2013 0 4 4 0.5 0.5 "up" -0.019
2010 2013 0 4 2 0.5 0.5 "up" -0.022
2010 2013 0 4 4 0.5 0.5 "up" -0.034
2010 2010 0 4 4 0.5 0.5 "up" -0.044
2010 2012 0 4 2 0.5 0.5 "up" -0.027
2010 2013 0 4 4 0.5 0.5 "up" -0.032
2010 2012 0 4 2 0.5 0.5 "up" -0.032
2010 2012 0 4 4 0.5 0.5 "up" -0.047
2010 2013 0 4 4 0.5 0.5 "up" -0.035
2010 2013 1 4 4 0.5 0.5 "hsp" 0.02
2010 2013 0 4 2 0.5 0.5 "up" -0.025
2010 2013 0 4 2 0.5 0.5 "up" -0.044
2010 2013 0 4 4 0.5 0.5 "up" -0.032
2010 2014 0 4 2 0.5 0.5 "up" -0.023
2010 2013 0 4 2 0.5 0.5 "up" -0.034
2010 2013 0 4 2 0.5 0.5 "up" -0.018
2010 2014 0 4 2 0.5 0.5 "up" -0.028
2010 2014 0 4 2 0.5 0.5 "up" -0.024
2010 2014 0 4 4 0.5 0.5 "up" -0.042
2010 2013 0 4 4 0.5 0.5 "up" 0.016
2010 2014 0 4 2 0.5 0.5 "up" -0.016
2010 2013 0 4 4 0.5 0.5 "up" -0.014
2010 2014 0 4 4 0.5 0.5 "up" -0.034
2010 2014 0 4 4 0.5 0.5 "up" -0.027
2010 2014 0 4 4 0.5 0.5 "up" -0.035
2010 2014 0 4 2 0.5 0.5 "up" -0.015
2010 2014 0 4 2 0.5 0.5 "up" -0.044
2010 2014 0 4 4 0.5 0.5 "up" -0.045
2010 2014 0 4 4 0.5 0.5 "up" -0.034
2010 2014 0 4 2 0.5 0.5 "up" -0.016
2010 2014 0 4 2 0.5 0.5 "up" -0.031
2010 2014 0 4 4 0.5 0.5 "up" -0.038
2010 2014 0 4 4 0.5 0.5 "up" -0.029
2010 2014 0 4 4 0.5 0.5 "up" -0.032
2010 2014 0 4 4 0.5 0.5 "up" -0.029
2010 2014 0 4 4 0.5 0.5 "up" -0.017
2010 2014 0 4 2 0.5 0.5 "up" -0.033
2010 2014 0 4 4 0.5 0.5 "up" -0.022
2010 2012 0 4 2 0.5 0.5 "up" -0.02
2010 2014 0 4 4 0.5 0.5 "up" -0.016
2010 2014 0 4 2 0.5 0.5 "up" -0.027
2010 2014 0 4 2 0.5 0.5 "up" -0.04
2014 2014 0 4 4 0.5 0.5 "up" -0.031
2014 2014 0 4 2 0.5 0.5 "up" -0.037
2014 2014 0 4 2 0.5 0.5 "up" -0.03
2014 2012 0 4 4 0.5 0.5 "up" -0.031
2014 2012 0 4 4 0.5 0.5 "up" -0.03
2014 2009 0 4 2 0.5 0.5 "up" -0.032
2014 2013 0 4 4 0.5 0.5 "up" -0.036
2014 2013 0 4 2 0.5 0.5 "up" -0.026
2014 2013 0 4 2 0.5 0.5 "up" -0.02
2014 2011 0 4 4 0.5 0.5 "up" -0.03
2014 2013 0 4 4 0.5 0.5 "up" -0.022
2014 2012 0 4 2 0.5 0.5 "up" -0.027
2014 2013 0 4 2 0.5 0.5 "up" -0.035
2014 2013 0 4 4 0.5 0.5 "up" -0.029
2014 2013 0 4 2 0.5 0.5 "up" -0.036
2014 2013 0 4 4 0.5 0.5 "up" -0.023
2014 2013 0 4 4 0.5 0.5 "up" -0.027
2014 2013 0 4 4 0.5 0.5 "up" -0.031
2014 2013 0 4 2 0.5 0.5 "up" -0.014
2014 2013 0 4 2 0.5 0.5 "up" -0.03
2014 2013 0 4 2 0.5 0.5 "up" -0.035
2014 2013 0 4 2 0.5 0.5 "up" -0.042
2014 2013 0 4 2 0.5 0.5 "up" -0.028
2014 2011 0 4 4 0.5 0.5 "up" -0.045
2014 2013 0 4 2 0.5 0.5 "up" -0.032
2014 2013 0 4 4 0.5 0.5 "up" -0.017
2014 2012 0 4 2 0.5 0.5 "up" -0.034
2014 2013 0 4 4 0.5 0.5 "up" -0.035
2014 2013 0 4 4 0.5 0.5 "up" -0.021
2014 2010 0 4 2 0.5 0.5 "up" -0.026
2014 2013 0 4 2 0.5 0.5 "up" -0.028
2014 2012 0 4 4 0.5 0.5 "up" -0.037
2014 2013 0 4 2 0.5 0.5 "up" -0.027
2014 2013 0 4 4 0.5 0.5 "up" -0.026
2014 2013 0 4 2 0.5 0.5 "up" -0.038
2014 2013 0 4 4 0.5 0.5 "up" -0.042
2014 2010 0 4 4 0.5 0.5 "up" -0.02
2014 2012 0 4 2 0.5 0.5 "up" -0.023
2014 2013 0 4 4 0.5 0.5 "up" -0.023
2014 2012 0 4 2 0.5 0.5 "up" -0.015
2014 2012 0 4 4 0.5 0.5 "up" -0.032
2014 2013 0 4 4 0.5 0.5 "up" -0.024
2014 2013 0 4 4 0.5 0.5 "up" -0.029
2014 2013 0 4 2 0.5 0.5 "up" -0.034
2014 2013 0 4 2 0.5 0.5 "up" -0.028
2014 2013 0 4 4 0.5 0.5 "up" -0.03
2014 2014 0 4 2 0.5 0.5 "up" -0.018
2014 2013 0 4 2 0.5 0.5 "up" -0.03
2014 2013 0 4 2 0.5 0.5 "up" -0.017
2014 2014 0 4 2 0.5 0.5 "up" -0.039
2014 2014 0 4 2 0.5 0.5 "up" -0.049
2014 2014 0 4 4 0.5 0.5 "up" -0.026
2014 2013 0 4 4 0.5 0.5 "up" -0.019
2014 2014 0 4 2 0.5 0.5 "up" -0.027
2014 2013 0 4 4 0.5 0.5 "up" -0.022
2014 2014 0 4 4 0.5 0.5 "up" -0.03
2014 2014 0 4 4 0.5 0.5 "up" -0.027
2014 2014 0 4 4 0.5 0.5 "up" -0.028
2014 2014 0 4 2 0.5 0.5 "up" -0.033
2014 2014 0 4 2 0.5 0.5 "up" -0.042
2014 2014 0 4 4 0.5 0.5 "up" -0.035
2014 2014 0 4 4 0.5 0.5 "up" -0.02
2014 2014 0 4 2 0.5 0.5 "up" -0.021
2014 2014 0 4 2 0.5 0.5 "up" -0.031
2014 2014 0 4 4 0.5 0.5 "up" -0.034
2014 2014 0 4 4 0.5 0.5 "up" -0.037
2014 2014 0 4 4 0.5 0.5 "up" -0.02
2014 2014 0 4 4 0.5 0.5 "up" -0.042
2014 2014 0 4 4 0.5 0.5 "up" -0.039
2014 2014 0 4 2 0.5 0.5 "up" -0.026
2014 2014 0 4 4 0.5 0.5 "up" -0.025
2014 2012 0 4 2 0.5 0.5 "up" -0.022
2014 2014 0 4 4 0.5 0.5 "up" -0.034
2014 2014 0 4 2 0.5 0.5 "up" -0.043
2014 2014 0 4 2 0.5 0.5 "up" -0.038
2014 2014 0 4 2 0.5 0.5 "up" -0.033
2014 2014 0 4 2 0.5 0.5 "up" -0.022
2014 2012 0 4 4 0.5 0.5 "up" 0.003
2014 2012 0 4 4 0.5 0.5 "up" -0.026
2014 2009 0 4 2 0.5 0.5 "up" -0.032
2014 2013 0 4 4 0.5 0.5 "up" -0.028
2014 2013 0 4 2 0.5 0.5 "up" -0.031
2014 2013 0 4 2 0.5 0.5 "up" -0.038
2014 2011 0 4 4 0.5 0.5 "up" -0.033
2014 2013 0 4 4 0.5 0.5 "up" -0.018
2014 2012 0 4 2 0.5 0.5 "up" -0.031
2014 2013 0 4 2 0.5 0.5 "up" -0.034
2014 2013 0 4 4 0.5 0.5 "up" -0.031
2014 2013 0 4 2 0.5 0.5 "up" -0.023
2014 2013 0 4 4 0.5 0.5 "up" -0.035
2014 2013 0 4 4 0.5 0.5 "up" -0.016
2014 2013 0 4 4 0.5 0.5 "up" -0.036
2014 2013 0 4 2 0.5 0.5 "up" -0.023
2014 2013 0 4 2 0.5 0.5 "up" -0.031
2014 2013 0 4 2 0.5 0.5 "up" -0.033
2014 2013 0 4 2 0.5 0.5 "up" -0.027
2014 2013 0 4 2 0.5 0.5 "up" -0.034
2014 2011 0 4 4 0.5 0.5 "up" -0.005
2014 2013 0 4 2 0.5 0.5 "up" -0.032
2014 2013 0 4 4 0.5 0.5 "up" -0.042
2014 2012 0 4 2 0.5 0.5 "up" -0.023
2014 2013 0 4 4 0.5 0.5 "up" -0.013
2014 2013 0 4 4 0.5 0.5 "up" -0.029
2014 2010 0 4 2 0.5 0.5 "up" -0.026
2014 2013 0 4 2 0.5 0.5 "up" -0.024
2014 2012 0 4 4 0.5 0.5 "up" -0.034
2014 2013 0 4 2 0.5 0.5 "up" -0.027
2014 2013 0 4 4 0.5 0.5 "up" -0.036
2014 2013 0 4 2 0.5 0.5 "up" -0.03
2014 2013 0 4 4 0.5 0.5 "up" -0.02
2014 2010 0 4 4 0.5 0.5 "up" -0.029
2014 2012 0 4 2 0.5 0.5 "up" -0.037
2014 2013 0 4 4 0.5 0.5 "up" -0.031
2014 2012 0 4 2 0.5 0.5 "up" 0
2014 2012 0 4 4 0.5 0.5 "up" -0.03
2014 2013 0 4 4 0.5 0.5 "up" -0.029
2014 2013 0 4 4 0.5 0.5 "up" -0.04
2014 2013 0 4 2 0.5 0.5 "up" -0.024
2014 2013 0 4 2 0.5 0.5 "up" -0.032
2014 2013 0 4 4 0.5 0.5 "up" -0.035
2014 2014 0 4 2 0.5 0.5 "up" -0.034
2014 2013 0 4 2 0.5 0.5 "up" -0.025
2014 2013 0 4 2 0.5 0.5 "up" -0.035
2014 2014 0 4 2 0.5 0.5 "up" -0.034
2014 2014 0 4 2 0.5 0.5 "up" -0.032
2014 2014 0 4 4 0.5 0.5 "up" -0.029
2014 2013 0 4 4 0.5 0.5 "up" -0.024
2014 2014 0 4 2 0.5 0.5 "up" -0.033
2014 2013 0 4 4 0.5 0.5 "up" -0.025
2014 2014 0 4 4 0.5 0.5 "up" -0.038
2014 2014 0 4 4 0.5 0.5 "up" -0.022
2014 2014 0 4 4 0.5 0.5 "up" -0.028
2014 2014 0 4 2 0.5 0.5 "up" -0.008
2014 2014 0 4 2 0.5 0.5 "up" -0.027
2014 2014 0 4 4 0.5 0.5 "up" -0.036
2014 2014 0 4 4 0.5 0.5 "up" -0.037
2014 2014 0 4 2 0.5 0.5 "up" -0.031
2014 2014 0 4 2 0.5 0.5 "up" -0.018
2014 2014 0 4 4 0.5 0.5 "up" -0.039
2014 2014 0 4 4 0.5 0.5 "up" -0.029
2014 2014 0 4 4 0.5 0.5 "up" -0.04
2014 2014 0 4 4 0.5 0.5 "up" -0.028
2014 2014 0 4 4 0.5 0.5 "up" -0.037
2014 2014 0 4 2 0.5 0.5 "up" -0.031
2014 2014 0 4 4 0.5 0.5 "up" 0.011
2014 2012 0 4 2 0.5 0.5 "up" -0.014
2014 2014 0 4 4 0.5 0.5 "up" -0.024
2014 2014 0 4 2 0.5 0.5 "up" -0.031
2014 2014 0 4 2 0.5 0.5 "up" -0.034
2014 2012 0 2 4 0.5 0.5 "up" -0.014
2014 2012 0 2 4 0.5 0.5 "up" -0.034
2014 2009 0 2 2 0.5 0.5 "up" -0.037
2014 2013 0 2 4 0.5 0.5 "up" -0.041
2014 2013 0 2 2 0.5 0.5 "up" -0.031
2014 2013 0 2 2 0.5 0.5 "up" -0.041
2014 2011 0 2 4 0.5 0.5 "up" -0.033
2014 2013 0 2 4 0.5 0.5 "up" -0.026
2014 2012 0 2 2 0.5 0.5 "up" -0.034
2014 2013 0 2 2 0.5 0.5 "up" -0.032
2014 2013 0 2 4 0.5 0.5 "up" -0.034
2014 2013 0 2 2 0.5 0.5 "up" -0.036
2014 2013 0 2 4 0.5 0.5 "up" -0.042
2014 2013 0 2 4 0.5 0.5 "up" -0.018
2014 2013 0 2 4 0.5 0.5 "up" -0.038
2014 2013 0 2 2 0.5 0.5 "up" -0.025
2014 2013 0 2 2 0.5 0.5 "up" -0.025
2014 2013 0 2 2 0.5 0.5 "up" -0.028
2014 2013 0 2 2 0.5 0.5 "up" -0.038
2014 2013 0 2 2 0.5 0.5 "up" -0.048
2014 2011 0 2 4 0.5 0.5 "up" -0.017
2014 2013 0 2 2 0.5 0.5 "up" -0.032
2014 2013 0 2 4 0.5 0.5 "up" -0.032
2014 2012 0 2 2 0.5 0.5 "up" -0.043
2014 2013 0 2 4 0.5 0.5 "up" -0.018
2014 2013 0 2 4 0.5 0.5 "up" -0.021
2014 2010 0 2 2 0.5 0.5 "up" -0.026
2014 2013 0 2 2 0.5 0.5 "up" -0.036
2014 2012 0 2 4 0.5 0.5 "up" -0.027
2014 2013 0 2 2 0.5 0.5 "up" -0.039
2014 2013 0 2 4 0.5 0.5 "up" -0.042
2014 2013 0 2 2 0.5 0.5 "up" -0.047
2014 2013 0 2 4 0.5 0.5 "up" -0.029
2014 2010 0 2 4 0.5 0.5 "up" -0.033
2014 2012 0 2 2 0.5 0.5 "up" -0.022
2014 2013 0 2 4 0.5 0.5 "up" -0.021
2014 2012 0 2 2 0.5 0.5 "up" -0.03
2014 2012 0 2 4 0.5 0.5 "up" -0.023
2014 2013 0 2 4 0.5 0.5 "up" -0.039
2014 2013 0 2 4 0.5 0.5 "up" -0.036
2014 2013 0 2 2 0.5 0.5 "up" -0.025
2014 2013 0 2 4 0.5 0.5 "up" -0.03
2014 2014 0 2 2 0.5 0.5 "up" -0.029
2014 2013 0 2 2 0.5 0.5 "up" -0.027
2014 2013 0 2 2 0.5 0.5 "up" -0.018
2014 2014 0 2 2 0.5 0.5 "up" -0.037
2014 2014 0 2 2 0.5 0.5 "up" -0.027
2014 2014 0 2 4 0.5 0.5 "up" -0.032
2014 2013 0 2 4 0.5 0.5 "up" -0.036
2014 2014 0 2 2 0.5 0.5 "up" -0.035
2014 2013 0 2 4 0.5 0.5 "up" -0.042
2014 2014 0 2 4 0.5 0.5 "up" -0.028
2014 2014 0 2 4 0.5 0.5 "up" -0.035
2014 2014 0 2 4 0.5 0.5 "up" -0.032
2014 2014 0 2 2 0.5 0.5 "up" -0.025
2014 2014 0 2 2 0.5 0.5 "up" -0.023
2014 2014 0 2 4 0.5 0.5 "up" -0.033
2014 2014 0 2 4 0.5 0.5 "up" -0.035
2014 2014 0 2 2 0.5 0.5 "up" -0.02
2014 2014 0 2 2 0.5 0.5 "up" -0.021
2014 2014 0 2 4 0.5 0.5 "up" -0.058
2014 2014 0 2 4 0.5 0.5 "up" -0.026
2014 2014 0 2 4 0.5 0.5 "up" -0.035
2014 2014 0 2 4 0.5 0.5 "up" -0.035
2014 2014 0 2 4 0.5 0.5 "up" -0.028
2014 2014 0 2 2 0.5 0.5 "up" -0.032
2014 2014 0 2 4 0.5 0.5 "up" -0.018
2014 2012 0 2 2 0.5 0.5 "up" -0.022
2014 2014 0 2 4 0.5 0.5 "up" -0.019
2014 2014 0 2 2 0.5 0.5 "up" -0.03
2014 2014 0 2 2 0.5 0.5 "up" -0.019
2014 2012 0 2 4 0.5 0.5 "up" -0.023
2014 2012 0 2 4 0.5 0.5 "up" -0.035
2014 2009 0 2 2 0.5 0.5 "up" -0.039
2014 2013 0 2 4 0.5 0.5 "up" -0.03
2014 2013 0 2 2 0.5 0.5 "up" -0.03
2014 2013 0 2 2 0.5 0.5 "up" -0.041
2014 2011 0 2 4 0.5 0.5 "up" -0.029
2014 2013 0 2 4 0.5 0.5 "up" -0.028
2014 2012 0 2 2 0.5 0.5 "up" -0.034
2014 2013 0 2 2 0.5 0.5 "up" -0.033
2014 2013 0 2 4 0.5 0.5 "up" -0.037
2014 2013 0 2 2 0.5 0.5 "up" -0.03
2014 2013 0 2 4 0.5 0.5 "up" -0.045
2014 2013 0 2 4 0.5 0.5 "up" -0.022
2014 2013 0 2 4 0.5 0.5 "up" -0.042
2014 2013 0 2 2 0.5 0.5 "up" -0.023
2014 2013 0 2 2 0.5 0.5 "up" -0.029
2014 2013 0 2 2 0.5 0.5 "up" -0.038
2014 2013 0 2 2 0.5 0.5 "up" -0.042
2014 2013 0 2 2 0.5 0.5 "up" -0.051
2014 2011 0 2 4 0.5 0.5 "up" -0.02
2014 2013 0 2 2 0.5 0.5 "up" -0.034
2014 2013 0 2 4 0.5 0.5 "up" -0.034
2014 2012 0 2 2 0.5 0.5 "up" -0.042
2014 2013 0 2 4 0.5 0.5 "up" -0.023
2014 2013 0 2 4 0.5 0.5 "up" -0.016
2014 2010 0 2 2 0.5 0.5 "up" -0.034
2014 2013 0 2 2 0.5 0.5 "up" -0.041
2014 2012 0 2 4 0.5 0.5 "up" -0.041
2014 2013 0 2 2 0.5 0.5 "up" -0.03
2014 2013 0 2 4 0.5 0.5 "up" -0.038
2014 2013 0 2 2 0.5 0.5 "up" -0.039
2014 2013 0 2 4 0.5 0.5 "up" -0.029
2014 2010 0 2 4 0.5 0.5 "up" -0.025
2014 2012 0 2 2 0.5 0.5 "up" -0.028
2014 2013 0 2 4 0.5 0.5 "up" -0.032
2014 2012 0 2 2 0.5 0.5 "up" -0.038
2014 2012 0 2 4 0.5 0.5 "up" -0.018
2014 2013 0 2 4 0.5 0.5 "up" -0.038
2014 2013 0 2 4 0.5 0.5 "up" -0.039
2014 2013 0 2 2 0.5 0.5 "up" -0.034
2014 2013 0 2 4 0.5 0.5 "up" -0.045
2014 2014 0 2 2 0.5 0.5 "up" -0.026
2014 2013 0 2 2 0.5 0.5 "up" -0.031
2014 2013 0 2 2 0.5 0.5 "up" -0.022
2014 2014 0 2 2 0.5 0.5 "up" -0.034
2014 2014 0 2 2 0.5 0.5 "up" -0.025
2014 2014 0 2 4 0.5 0.5 "up" -0.028
2014 2013 0 2 4 0.5 0.5 "up" -0.039
2014 2014 0 2 2 0.5 0.5 "up" -0.032
2014 2013 0 2 4 0.5 0.5 "up" -0.042
2014 2014 0 2 4 0.5 0.5 "up" -0.025
2014 2014 0 2 4 0.5 0.5 "up" -0.039
2014 2014 0 2 4 0.5 0.5 "up" -0.039
2014 2014 0 2 2 0.5 0.5 "up" -0.033
2014 2014 0 2 2 0.5 0.5 "up" -0.024
2014 2014 0 2 4 0.5 0.5 "up" -0.024
2014 2014 0 2 4 0.5 0.5 "up" -0.032
2014 2014 0 2 2 0.5 0.5 "up" -0.016
2014 2014 0 2 2 0.5 0.5 "up" -0.023
2014 2014 0 2 4 0.5 0.5 "up" -0.058
2014 2014 0 2 4 0.5 0.5 "up" -0.022
2014 2014 0 2 4 0.5 0.5 "up" -0.035
2014 2014 0 2 4 0.5 0.5 "up" -0.037
2014 2014 0 2 4 0.5 0.5 "up" -0.028
2014 2014 0 2 2 0.5 0.5 "up" -0.015
2014 2014 0 2 4 0.5 0.5 "up" -0.022
2014 2012 0 2 2 0.5 0.5 "up" -0.023
2014 2014 0 2 4 0.5 0.5 "up" -0.019
2014 2014 0 2 2 0.5 0.5 "up" -0.028
2014 2014 0 2 2 0.5 0.5 "up" -0.013
2012 2012 0 4 4 0.5 0.5 "up" -0.033
2012 2009 0 4 2 0.5 0.5 "up" -0.026
2012 2013 0 4 4 0.5 0.5 "up" -0.022
2012 2013 0 4 2 0.5 0.5 "up" -0.039
2012 2013 0 4 2 0.5 0.5 "up" -0.033
2012 2011 0 4 4 0.5 0.5 "up" -0.022
2012 2013 0 4 4 0.5 0.5 "up" -0.036
2012 2012 0 4 2 0.5 0.5 "up" -0.053
2012 2013 0 4 2 0.5 0.5 "up" -0.033
2012 2013 0 4 4 0.5 0.5 "up" -0.05
2012 2013 0 4 2 0.5 0.5 "up" -0.029
2012 2013 0 4 4 0.5 0.5 "up" -0.04
2012 2013 0 4 4 0.5 0.5 "up" -0.029
2012 2013 0 4 4 0.5 0.5 "up" -0.051
2012 2013 0 4 2 0.5 0.5 "up" -0.035
2012 2013 0 4 2 0.5 0.5 "up" -0.036
2012 2013 0 4 2 0.5 0.5 "up" -0.036
2012 2013 0 4 2 0.5 0.5 "up" -0.029
2012 2013 0 4 2 0.5 0.5 "up" -0.022
2012 2013 0 4 2 0.5 0.5 "up" -0.027
2012 2013 0 4 4 0.5 0.5 "up" -0.025
2012 2012 0 4 2 0.5 0.5 "up" -0.04
2012 2013 0 4 4 0.5 0.5 "up" -0.012
2012 2013 0 4 4 0.5 0.5 "up" -0.027
2012 2010 0 4 2 0.5 0.5 "up" -0.021
2012 2013 0 4 2 0.5 0.5 "up" -0.03
2012 2012 0 4 4 0.5 0.5 "up" -0.025
2012 2013 0 4 2 0.5 0.5 "up" -0.052
2012 2013 0 4 4 0.5 0.5 "up" -0.029
2012 2013 0 4 2 0.5 0.5 "up" -0.029
2012 2013 0 4 4 0.5 0.5 "up" -0.022
2012 2010 0 4 4 0.5 0.5 "up" -0.028
2012 2012 0 4 2 0.5 0.5 "up" -0.038
2012 2013 0 4 4 0.5 0.5 "up" -0.011
2012 2012 0 4 2 0.5 0.5 "up" -0.013
2012 2012 0 4 4 0.5 0.5 "up" -0.037
2012 2013 0 4 4 0.5 0.5 "up" -0.042
2012 2013 0 4 4 0.5 0.5 "up" -0.041
2012 2013 0 4 2 0.5 0.5 "up" -0.037
2012 2013 0 4 2 0.5 0.5 "up" -0.026
2012 2013 0 4 4 0.5 0.5 "up" -0.045
2012 2014 0 4 2 0.5 0.5 "up" -0.04
2012 2013 0 4 2 0.5 0.5 "up" -0.035
2012 2013 0 4 2 0.5 0.5 "up" -0.022
2012 2014 0 4 2 0.5 0.5 "up" -0.047
2012 2014 0 4 2 0.5 0.5 "up" -0.031
2012 2014 0 4 4 0.5 0.5 "up" -0.034
2012 2013 0 4 4 0.5 0.5 "up" -0.029
2012 2014 0 4 2 0.5 0.5 "up" -0.022
2012 2013 0 4 4 0.5 0.5 "up" -0.038
2012 2014 0 4 4 0.5 0.5 "up" -0.024
2012 2014 0 4 4 0.5 0.5 "up" -0.023
2012 2014 0 4 4 0.5 0.5 "up" -0.042
2012 2014 0 4 2 0.5 0.5 "up" -0.014
2012 2014 0 4 2 0.5 0.5 "up" -0.016
2012 2014 0 4 4 0.5 0.5 "up" -0.048
2012 2014 0 4 4 0.5 0.5 "up" -0.035
2012 2014 0 4 2 0.5 0.5 "up" -0.016
2012 2014 0 4 2 0.5 0.5 "up" -0.018
2012 2014 0 4 4 0.5 0.5 "up" -0.03
2012 2014 0 4 4 0.5 0.5 "up" -0.032
2012 2014 0 4 4 0.5 0.5 "up" -0.025
2012 2014 0 4 4 0.5 0.5 "up" -0.005
2012 2014 0 4 4 0.5 0.5 "up" -0.032
2012 2014 0 4 2 0.5 0.5 "up" -0.048
2012 2014 1 4 4 0.5 0.5 "hsp" 0.04
2012 2012 0 4 2 0.5 0.5 "up" -0.048
2012 2014 0 4 4 0.5 0.5 "up" -0.031
2012 2014 0 4 2 0.5 0.5 "up" -0.016
2012 2014 0 4 2 0.5 0.5 "up" -0.04
2012 2009 0 4 2 0.5 0.5 "up" -0.027
2012 2013 0 4 4 0.5 0.5 "up" -0.028
2012 2013 0 4 2 0.5 0.5 "up" -0.031
2012 2013 0 4 2 0.5 0.5 "up" -0.019
2012 2011 0 4 4 0.5 0.5 "up" -0.027
2012 2013 0 4 4 0.5 0.5 "up" -0.028
2012 2012 0 4 2 0.5 0.5 "up" -0.033
2012 2013 0 4 2 0.5 0.5 "up" -0.019
2012 2013 0 4 4 0.5 0.5 "up" -0.032
2012 2013 0 4 2 0.5 0.5 "up" -0.03
2012 2013 0 4 4 0.5 0.5 "up" -0.044
2012 2013 0 4 4 0.5 0.5 "up" -0.02
2012 2013 0 4 4 0.5 0.5 "up" -0.044
2012 2013 0 4 2 0.5 0.5 "up" -0.021
2012 2013 0 4 2 0.5 0.5 "up" -0.035
2012 2013 0 4 2 0.5 0.5 "up" -0.039
2012 2013 0 4 2 0.5 0.5 "up" -0.002
2012 2013 0 4 2 0.5 0.5 "up" -0.009
2012 2011 0 4 4 0.5 0.5 "up" -0.039
2012 2013 0 4 2 0.5 0.5 "up" -0.022
2012 2013 0 4 4 0.5 0.5 "up" -0.021
2012 2012 0 4 2 0.5 0.5 "up" -0.025
2012 2013 0 4 4 0.5 0.5 "up" -0.017
2012 2013 0 4 4 0.5 0.5 "up" -0.027
2012 2010 0 4 2 0.5 0.5 "up" -0.032
2012 2013 0 4 2 0.5 0.5 "up" -0.025
2012 2012 0 4 4 0.5 0.5 "up" -0.032
2012 2013 0 4 2 0.5 0.5 "up" -0.027
2012 2013 0 4 4 0.5 0.5 "up" -0.032
2012 2013 0 4 2 0.5 0.5 "up" -0.017
2012 2013 0 4 4 0.5 0.5 "up" -0.025
2012 2010 0 4 4 0.5 0.5 "up" -0.029
2012 2012 0 4 2 0.5 0.5 "up" -0.024
2012 2013 0 4 4 0.5 0.5 "up" -0.036
2012 2012 0 4 2 0.5 0.5 "up" -0.026
2012 2012 0 4 4 0.5 0.5 "up" -0.025
2012 2013 0 4 4 0.5 0.5 "up" -0.032
2012 2013 0 4 4 0.5 0.5 "up" -0.02
2012 2013 0 4 2 0.5 0.5 "up" -0.035
2012 2013 0 4 2 0.5 0.5 "up" -0.028
2012 2013 0 4 4 0.5 0.5 "up" -0.037
2012 2014 0 4 2 0.5 0.5 "up" -0.022
2012 2013 0 4 2 0.5 0.5 "up" -0.027
2012 2013 0 4 2 0.5 0.5 "up" -0.023
2012 2014 0 4 2 0.5 0.5 "up" -0.022
2012 2014 0 4 2 0.5 0.5 "up" -0.037
2012 2014 0 4 4 0.5 0.5 "up" -0.026
2012 2013 0 4 4 0.5 0.5 "up" -0.024
2012 2014 0 4 2 0.5 0.5 "up" -0.022
2012 2013 0 4 4 0.5 0.5 "up" -0.039
2012 2014 0 4 4 0.5 0.5 "up" -0.029
2012 2014 0 4 4 0.5 0.5 "up" -0.023
2012 2014 0 4 4 0.5 0.5 "up" -0.035
2012 2014 0 4 2 0.5 0.5 "up" -0.028
2012 2014 0 4 2 0.5 0.5 "up" -0.036
2012 2014 0 4 4 0.5 0.5 "up" -0.034
